Imgs;Steering
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_31_885.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_31_986.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_32_076.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_32_169.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_32_259.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_32_343.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_32_437.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_32_529.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_32_618.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_32_713.jpg;-0.25
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_32_805.jpg;-0.45
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_32_896.jpg;-0.7
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_32_984.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_33_075.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_33_165.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_33_255.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_33_339.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_33_423.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_33_507.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_33_596.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_33_678.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_33_763.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_33_848.jpg;0.25
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_33_934.jpg;0.45
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_34_016.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_34_105.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_34_187.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_34_272.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_34_355.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_34_440.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_34_526.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_34_613.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_34_700.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_34_782.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_34_869.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_34_952.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_35_040.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_35_124.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_35_207.jpg;-0.2
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_35_290.jpg;-0.45
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_35_376.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_35_459.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_35_541.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_35_627.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_35_706.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_35_790.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_35_870.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_35_949.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_36_029.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_36_113.jpg;-0.2
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_36_193.jpg;-0.4
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_36_272.jpg;-0.6000001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_36_352.jpg;-0.8000001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_36_433.jpg;-1
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_36_509.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_36_591.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_36_668.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_36_748.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_36_822.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_36_897.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_36_974.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_37_053.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_37_122.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_37_200.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_37_276.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_37_348.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_37_422.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_37_498.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_37_572.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_37_647.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_37_723.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_37_793.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_37_869.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_37_941.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_38_014.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_38_088.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_38_162.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_38_235.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_38_309.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_38_385.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_38_460.jpg;-0.2
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_38_532.jpg;-0.4
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_38_605.jpg;-0.5500001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_38_682.jpg;-0.7500002
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_38_756.jpg;-0.9500002
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_38_829.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_38_902.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_38_975.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_39_044.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_39_120.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_39_195.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_39_265.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_39_341.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_39_409.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_39_487.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_39_554.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_39_625.jpg;-0.15
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_39_697.jpg;-0.35
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_39_766.jpg;-0.5000001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_39_840.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_39_913.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_39_987.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_40_058.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_40_130.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_40_205.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_40_278.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_40_352.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_40_425.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_40_498.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_40_576.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_40_644.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_40_718.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_40_794.jpg;-0.2
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_40_869.jpg;-0.4
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_40_948.jpg;-0.5500001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_41_019.jpg;-0.7500002
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_41_094.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_41_168.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_41_245.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_41_324.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_41_403.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_41_483.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_41_563.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_41_641.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_41_722.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_41_800.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_41_875.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_41_961.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_42_047.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_42_119.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_42_195.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_42_274.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_42_351.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_42_432.jpg;-0.2
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_42_512.jpg;-0.4
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_42_589.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_42_668.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_42_746.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_42_824.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_42_904.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_42_982.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_43_060.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_43_136.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_43_225.jpg;-0.2
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_43_297.jpg;-0.4
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_43_375.jpg;-0.6000001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_43_453.jpg;-0.8000001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_43_539.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_43_612.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_43_695.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_43_777.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_43_856.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_43_932.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_44_009.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_44_087.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_44_164.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_44_240.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_44_324.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_44_398.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_44_473.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_44_552.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_44_630.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_44_706.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_44_784.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_44_861.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_44_938.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_45_018.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_45_093.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_45_167.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_45_242.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_45_321.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_45_406.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_45_484.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_45_566.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_45_648.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_45_729.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_45_809.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_45_893.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_45_974.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_46_059.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_46_149.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_46_232.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_46_311.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_46_386.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_46_468.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_46_552.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_46_633.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_46_711.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_46_785.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_46_860.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_46_937.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_47_016.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_47_091.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_47_167.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_47_238.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_47_312.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_47_381.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_47_456.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_47_526.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_47_597.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_47_670.jpg;-0.2
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_47_742.jpg;-0.35
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_47_815.jpg;-0.5500001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_47_883.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_47_957.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_48_032.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_48_168.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_48_248.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_48_315.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_48_387.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_48_459.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_48_530.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_48_600.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_48_675.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_48_747.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_48_817.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_48_892.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_48_963.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_49_042.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_49_122.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_49_191.jpg;-0.2
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_49_264.jpg;-0.35
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_49_337.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_49_409.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_49_484.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_49_556.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_49_634.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_49_706.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_49_784.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_49_858.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_49_933.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_50_010.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_50_085.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_50_159.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_50_240.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_50_312.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_50_386.jpg;0
